ID,Nombre ,Tipo(s),nomMove
150,mewtwo,psychic,focus-blast
150,mewtwo,psychic,energy-ball
150,mewtwo,psychic,giga-impact
150,mewtwo,psychic,nasty-plot
150,mewtwo,psychic,shadow-claw
150,mewtwo,psychic,trick-room
150,mewtwo,psychic,gunk-shot
150,mewtwo,psychic,captivate
150,mewtwo,psychic,ominous-wind
150,mewtwo,psychic,wonder-room
150,mewtwo,psychic,venoshock
150,mewtwo,psychic,telekinesis
150,mewtwo,psychic,sludge-wave
150,mewtwo,psychic,acid-spray
150,mewtwo,psychic,foul-play
150,mewtwo,psychic,round
150,mewtwo,psychic,ally-switch
150,mewtwo,psychic,hex
150,mewtwo,psychic,reflect-type
150,mewtwo,psychic,phantom-force
150,mewtwo,psychic,confide
150,mewtwo,psychic,dazzling-gleam
150,mewtwo,psychic,infestation
150,mewtwo,psychic,power-up-punch
150,mewtwo,psychic,laser-focus
150,mewtwo,psychic,skitter-smack
150,mewtwo,psychic,poltergeist
150,mewtwo,psychic,corrosive-gas
150,mewtwo,psychic,tera-blast
150,mewtwo,psychic,mega-punch
150,mewtwo,psychic,fire-punch
150,mewtwo,psychic,thunder-punch
150,mewtwo,psychic,scratch
150,mewtwo,psychic,swords-dance
150,mewtwo,psychic,cut
150,mewtwo,psychic,wing-attack
150,mewtwo,psychic,fly
150,mewtwo,psychic,mega-kick
150,mewtwo,psychic,headbutt
150,mewtwo,psychic,body-slam
150,mewtwo,psychic,take-down
150,mewtwo,psychic,double-edge
150,mewtwo,psychic,leer
150,mewtwo,psychic,growl
150,mewtwo,psychic,roar
150,mewtwo,psychic,ember
150,mewtwo,psychic,flamethrower
150,mewtwo,psychic,hyper-beam
150,mewtwo,psychic,submission
150,mewtwo,psychic,counter
150,mewtwo,psychic,seismic-toss
150,mewtwo,psychic,strength
150,mewtwo,psychic,solar-beam
150,mewtwo,psychic,dragon-rage
150,mewtwo,psychic,fire-spin
150,mewtwo,psychic,earthquake
150,mewtwo,psychic,fissure
150,mewtwo,psychic,dig
150,mewtwo,psychic,toxic
150,mewtwo,psychic,rage
150,mewtwo,psychic,mimic
150,mewtwo,psychic,double-team
150,mewtwo,psychic,smokescreen
150,mewtwo,psychic,defense-curl
150,mewtwo,psychic,reflect
150,mewtwo,psychic,bide
150,mewtwo,psychic,fire-blast
150,mewtwo,psychic,swift
150,mewtwo,psychic,skull-bash
150,mewtwo,psychic,fury-swipes
150,mewtwo,psychic,rest
150,mewtwo,psychic,rock-slide
150,mewtwo,psychic,slash
150,mewtwo,psychic,substitute
150,mewtwo,psychic,snore
150,mewtwo,psychic,curse
150,mewtwo,psychic,protect
150,mewtwo,psychic,scary-face
150,mewtwo,psychic,mud-slap
150,mewtwo,psychic,outrage
150,mewtwo,psychic,sandstorm
150,mewtwo,psychic,endure
150,mewtwo,psychic,false-swipe
150,mewtwo,psychic,swagger
150,mewtwo,psychic,fury-cutter
150,mewtwo,psychic,steel-wing
150,mewtwo,psychic,attract
150,mewtwo,psychic,sleep-talk
150,mewtwo,psychic,return
150,mewtwo,psychic,frustration
150,mewtwo,psychic,dynamic-punch
150,mewtwo,psychic,dragon-breath
150,mewtwo,psychic,iron-tail
150,mewtwo,psychic,metal-claw
150,mewtwo,psychic,hidden-power
150,mewtwo,psychic,twister
150,mewtwo,psychic,sunny-day
150,mewtwo,psychic,crunch
150,mewtwo,psychic,rock-smash
150,mewtwo,psychic,beat-up
150,mewtwo,psychic,heat-wave
150,mewtwo,psychic,will-o-wisp
150,mewtwo,psychic,facade
150,mewtwo,psychic,focus-punch
150,mewtwo,psychic,helping-hand
150,mewtwo,psychic,brick-break
150,mewtwo,psychic,secret-power
150,mewtwo,psychic,blaze-kick
150,mewtwo,psychic,blast-burn
150,mewtwo,psychic,weather-ball
150,mewtwo,psychic,air-cutter
150,mewtwo,psychic,overheat
150,mewtwo,psychic,rock-tomb
150,mewtwo,psychic,aerial-ace
150,mewtwo,psychic,dragon-claw
150,mewtwo,psychic,dragon-dance
150,mewtwo,psychic,roost
150,mewtwo,psychic,natural-gift
150,mewtwo,psychic,tailwind
150,mewtwo,psychic,fling
150,mewtwo,psychic,flare-blitz
150,mewtwo,psychic,air-slash
150,mewtwo,psychic,dragon-pulse
150,mewtwo,psychic,focus-blast
150,mewtwo,psychic,giga-impact
150,mewtwo,psychic,shadow-claw
150,mewtwo,psychic,fire-fang
150,mewtwo,psychic,defog
150,mewtwo,psychic,captivate
150,mewtwo,psychic,ominous-wind
150,mewtwo,psychic,hone-claws
150,mewtwo,psychic,flame-burst
150,mewtwo,psychic,flame-charge
150,mewtwo,psychic,round
150,mewtwo,psychic,echoed-voice
150,mewtwo,psychic,sky-drop
150,mewtwo,psychic,incinerate
150,mewtwo,psychic,acrobatics
150,mewtwo,psychic,inferno
150,mewtwo,psychic,fire-pledge
150,mewtwo,psychic,bulldoze
150,mewtwo,psychic,dragon-tail
150,mewtwo,psychic,work-up
150,mewtwo,psychic,heat-crash
150,mewtwo,psychic,hurricane
150,mewtwo,psychic,confide
150,mewtwo,psychic,mystical-fire
150,mewtwo,psychic,power-up-punch
150,mewtwo,psychic,brutal-swing
150,mewtwo,psychic,breaking-swipe
150,mewtwo,psychic,scale-shot
150,mewtwo,psychic,dual-wingbeat
150,mewtwo,psychic,scorching-sands
150,mewtwo,psychic,tera-blast
150,mewtwo,psychic,mega-punch
150,mewtwo,psychic,ice-punch
150,mewtwo,psychic,mega-kick
150,mewtwo,psychic,headbutt
150,mewtwo,psychic,tackle
150,mewtwo,psychic,body-slam
150,mewtwo,psychic,take-down
150,mewtwo,psychic,double-edge
150,mewtwo,psychic,tail-whip
150,mewtwo,psychic,bite
150,mewtwo,psychic,roar
150,mewtwo,psychic,water-gun
150,mewtwo,psychic,hydro-pump
150,mewtwo,psychic,surf
150,mewtwo,psychic,ice-beam
150,mewtwo,psychic,blizzard
150,mewtwo,psychic,bubble-beam
150,mewtwo,psychic,hyper-beam
150,mewtwo,psychic,submission
150,mewtwo,psychic,counter
150,mewtwo,psychic,seismic-toss
150,mewtwo,psychic,strength
150,mewtwo,psychic,earthquake
150,mewtwo,psychic,fissure
150,mewtwo,psychic,dig
150,mewtwo,psychic,toxic
150,mewtwo,psychic,rage
150,mewtwo,psychic,mimic
150,mewtwo,psychic,double-team
150,mewtwo,psychic,withdraw
150,mewtwo,psychic,defense-curl
150,mewtwo,psychic,reflect
150,mewtwo,psychic,bide
150,mewtwo,psychic,waterfall
150,mewtwo,psychic,skull-bash
150,mewtwo,psychic,bubble
150,mewtwo,psychic,rest
150,mewtwo,psychic,rock-slide
150,mewtwo,psychic,substitute
150,mewtwo,psychic,snore
150,mewtwo,psychic,curse
150,mewtwo,psychic,protect
150,mewtwo,psychic,mud-slap
150,mewtwo,psychic,icy-wind
150,mewtwo,psychic,outrage
150,mewtwo,psychic,endure
150,mewtwo,psychic,rollout
150,mewtwo,psychic,false-swipe
150,mewtwo,psychic,swagger
150,mewtwo,psychic,attract
150,mewtwo,psychic,sleep-talk
150,mewtwo,psychic,return
150,mewtwo,psychic,frustration
150,mewtwo,psychic,dynamic-punch
150,mewtwo,psychic,rapid-spin
150,mewtwo,psychic,iron-tail
150,mewtwo,psychic,hidden-power
150,mewtwo,psychic,rain-dance
150,mewtwo,psychic,crunch
150,mewtwo,psychic,rock-smash
150,mewtwo,psychic,whirlpool
150,mewtwo,psychic,fake-out
150,mewtwo,psychic,hail
150,mewtwo,psychic,facade
150,mewtwo,psychic,focus-punch
150,mewtwo,psychic,helping-hand
150,mewtwo,psychic,brick-break
150,mewtwo,psychic,secret-power
150,mewtwo,psychic,dive
150,mewtwo,psychic,hydro-cannon
150,mewtwo,psychic,weather-ball
150,mewtwo,psychic,rock-tomb
150,mewtwo,psychic,signal-beam
150,mewtwo,psychic,muddy-water
150,mewtwo,psychic,iron-defense
150,mewtwo,psychic,water-pulse
150,mewtwo,psychic,gyro-ball
150,mewtwo,psychic,brine
150,mewtwo,psychic,natural-gift
150,mewtwo,psychic,fling
150,mewtwo,psychic,aura-sphere
150,mewtwo,psychic,dark-pulse
150,mewtwo,psychic,aqua-tail
150,mewtwo,psychic,dragon-pulse
150,mewtwo,psychic,focus-blast
150,mewtwo,psychic,giga-impact
150,mewtwo,psychic,avalanche
150,mewtwo,psychic,zen-headbutt
150,mewtwo,psychic,flash-cannon
150,mewtwo,psychic,rock-climb
150,mewtwo,psychic,captivate
150,mewtwo,psychic,aqua-jet
150,mewtwo,psychic,smack-down
150,mewtwo,psychic,round
150,mewtwo,psychic,scald
150,mewtwo,psychic,shell-smash
150,mewtwo,psychic,water-pledge
150,mewtwo,psychic,bulldoze
150,mewtwo,psychic,dragon-tail
150,mewtwo,psychic,work-up
150,mewtwo,psychic,confide
150,mewtwo,psychic,power-up-punch
150,mewtwo,psychic,liquidation
150,mewtwo,psychic,body-press
150,mewtwo,psychic,terrain-pulse
150,mewtwo,psychic,flip-turn
150,mewtwo,psychic,swords-dance
150,mewtwo,psychic,cut
150,mewtwo,psychic,bind
150,mewtwo,psychic,vine-whip
150,mewtwo,psychic,headbutt
150,mewtwo,psychic,tackle
150,mewtwo,psychic,body-slam
150,mewtwo,psychic,take-down
150,mewtwo,psychic,double-edge
150,mewtwo,psychic,growl
150,mewtwo,psychic,roar
150,mewtwo,psychic,hyper-beam
150,mewtwo,psychic,strength
150,mewtwo,psychic,mega-drain
150,mewtwo,psychic,leech-seed
150,mewtwo,psychic,growth
150,mewtwo,psychic,razor-leaf
150,mewtwo,psychic,solar-beam
150,mewtwo,psychic,poison-powder
150,mewtwo,psychic,sleep-powder
150,mewtwo,psychic,petal-dance
150,mewtwo,psychic,string-shot
150,mewtwo,psychic,earthquake
150,mewtwo,psychic,toxic
150,mewtwo,psychic,rage
150,mewtwo,psychic,mimic
150,mewtwo,psychic,double-team
150,mewtwo,psychic,defense-curl
150,mewtwo,psychic,light-screen
150,mewtwo,psychic,reflect
150,mewtwo,psychic,bide
150,mewtwo,psychic,amnesia
150,mewtwo,psychic,flash
150,mewtwo,psychic,rest
150,mewtwo,psychic,substitute
150,mewtwo,psychic,snore
150,mewtwo,psychic,curse
150,mewtwo,psychic,protect
150,mewtwo,psychic,sludge-bomb
150,mewtwo,psychic,mud-slap
150,mewtwo,psychic,outrage
150,mewtwo,psychic,giga-drain
150,mewtwo,psychic,endure
150,mewtwo,psychic,charm
150,mewtwo,psychic,false-swipe
150,mewtwo,psychic,swagger
150,mewtwo,psychic,fury-cutter
150,mewtwo,psychic,attract
150,mewtwo,psychic,sleep-talk
150,mewtwo,psychic,return
150,mewtwo,psychic,frustration
150,mewtwo,psychic,safeguard
150,mewtwo,psychic,sweet-scent
150,mewtwo,psychic,synthesis
150,mewtwo,psychic,hidden-power
150,mewtwo,psychic,sunny-day
150,mewtwo,psychic,rock-smash
150,mewtwo,psychic,facade
150,mewtwo,psychic,nature-power
150,mewtwo,psychic,helping-hand
150,mewtwo,psychic,knock-off
150,mewtwo,psychic,secret-power
150,mewtwo,psychic,weather-ball
150,mewtwo,psychic,bullet-seed
150,mewtwo,psychic,block
150,mewtwo,psychic,frenzy-plant
150,mewtwo,psychic,magical-leaf
150,mewtwo,psychic,natural-gift
150,mewtwo,psychic,worry-seed
150,mewtwo,psychic,seed-bomb
150,mewtwo,psychic,energy-ball
150,mewtwo,psychic,earth-power
150,mewtwo,psychic,giga-impact
150,mewtwo,psychic,rock-climb
150,mewtwo,psychic,leaf-storm
150,mewtwo,psychic,power-whip
150,mewtwo,psychic,captivate
150,mewtwo,psychic,grass-knot
150,mewtwo,psychic,venoshock
150,mewtwo,psychic,round
150,mewtwo,psychic,echoed-voice
150,mewtwo,psychic,grass-pledge
150,mewtwo,psychic,bulldoze
150,mewtwo,psychic,work-up
150,mewtwo,psychic,petal-blizzard
150,mewtwo,psychic,grassy-terrain
150,mewtwo,psychic,confide
150,mewtwo,psychic,stomping-tantrum
150,mewtwo,psychic,grassy-glide
150,mewtwo,psychic,terrain-pulse
150,mewtwo,psychic,mega-punch
150,mewtwo,psychic,fire-punch
150,mewtwo,psychic,ice-punch
150,mewtwo,psychic,thunder-punch
150,mewtwo,psychic,razor-wind
150,mewtwo,psychic,cut
150,mewtwo,psychic,wing-attack
150,mewtwo,psychic,fly
150,mewtwo,psychic,bind
150,mewtwo,psychic,slam
150,mewtwo,psychic,mega-kick
150,mewtwo,psychic,headbutt
150,mewtwo,psychic,horn-drill
150,mewtwo,psychic,body-slam
150,mewtwo,psychic,wrap
150,mewtwo,psychic,take-down
150,mewtwo,psychic,double-edge
150,mewtwo,psychic,leer
150,mewtwo,psychic,roar
150,mewtwo,psychic,flamethrower
150,mewtwo,psychic,mist
150,mewtwo,psychic,water-gun
150,mewtwo,psychic,hydro-pump
150,mewtwo,psychic,surf
150,mewtwo,psychic,ice-beam
150,mewtwo,psychic,blizzard
150,mewtwo,psychic,bubble-beam
150,mewtwo,psychic,hyper-beam
150,mewtwo,psychic,low-kick
150,mewtwo,psychic,strength
150,mewtwo,psychic,dragon-rage
150,mewtwo,psychic,fire-spin
150,mewtwo,psychic,thunderbolt
150,mewtwo,psychic,thunder-wave
150,mewtwo,psychic,thunder
150,mewtwo,psychic,earthquake
150,mewtwo,psychic,toxic
150,mewtwo,psychic,agility
150,mewtwo,psychic,rage
150,mewtwo,psychic,mimic
150,mewtwo,psychic,double-team
150,mewtwo,psychic,light-screen
150,mewtwo,psychic,haze
150,mewtwo,psychic,reflect
150,mewtwo,psychic,bide
150,mewtwo,psychic,metronome
150,mewtwo,psychic,fire-blast
150,mewtwo,psychic,waterfall
150,mewtwo,psychic,swift
150,mewtwo,psychic,skull-bash
150,mewtwo,psychic,rest
150,mewtwo,psychic,rock-slide
150,mewtwo,psychic,substitute
150,mewtwo,psychic,snore
150,mewtwo,psychic,curse
150,mewtwo,psychic,protect
150,mewtwo,psychic,scary-face
150,mewtwo,psychic,mud-slap
150,mewtwo,psychic,zap-cannon
150,mewtwo,psychic,icy-wind
150,mewtwo,psychic,detect
150,mewtwo,psychic,outrage
150,mewtwo,psychic,sandstorm
150,mewtwo,psychic,endure
150,mewtwo,psychic,swagger
150,mewtwo,psychic,fury-cutter
150,mewtwo,psychic,steel-wing
150,mewtwo,psychic,attract
150,mewtwo,psychic,sleep-talk
150,mewtwo,psychic,return
150,mewtwo,psychic,frustration
150,mewtwo,psychic,safeguard
150,mewtwo,psychic,dynamic-punch
150,mewtwo,psychic,dragon-breath
150,mewtwo,psychic,encore
150,mewtwo,psychic,iron-tail
150,mewtwo,psychic,hidden-power
150,mewtwo,psychic,twister
150,mewtwo,psychic,rain-dance
150,mewtwo,psychic,sunny-day
150,mewtwo,psychic,extreme-speed
150,mewtwo,psychic,rock-smash
150,mewtwo,psychic,whirlpool
150,mewtwo,psychic,heat-wave
150,mewtwo,psychic,hail
150,mewtwo,psychic,facade
150,mewtwo,psychic,focus-punch
150,mewtwo,psychic,helping-hand
150,mewtwo,psychic,superpower
150,mewtwo,psychic,brick-break
150,mewtwo,psychic,secret-power
150,mewtwo,psychic,dive
150,mewtwo,psychic,weather-ball
150,mewtwo,psychic,air-cutter
150,mewtwo,psychic,rock-tomb
150,mewtwo,psychic,aerial-ace
150,mewtwo,psychic,dragon-claw
150,mewtwo,psychic,dragon-dance
150,mewtwo,psychic,shock-wave
150,mewtwo,psychic,water-pulse
150,mewtwo,psychic,roost
150,mewtwo,psychic,natural-gift
150,mewtwo,psychic,tailwind
150,mewtwo,psychic,fling
150,mewtwo,psychic,aqua-tail
150,mewtwo,psychic,air-slash
150,mewtwo,psychic,dragon-pulse
150,mewtwo,psychic,dragon-rush
150,mewtwo,psychic,focus-blast
150,mewtwo,psychic,giga-impact
150,mewtwo,psychic,defog
150,mewtwo,psychic,draco-meteor
150,mewtwo,psychic,iron-head
150,mewtwo,psychic,stone-edge
150,mewtwo,psychic,captivate
150,mewtwo,psychic,aqua-jet
150,mewtwo,psychic,ominous-wind
150,mewtwo,psychic,hone-claws
150,mewtwo,psychic,round
150,mewtwo,psychic,sky-drop
150,mewtwo,psychic,incinerate
150,mewtwo,psychic,bulldoze
150,mewtwo,psychic,dragon-tail
150,mewtwo,psychic,hurricane
150,mewtwo,psychic,confide
150,mewtwo,psychic,power-up-punch
150,mewtwo,psychic,brutal-swing
150,mewtwo,psychic,stomping-tantrum
150,mewtwo,psychic,body-press
150,mewtwo,psychic,breaking-swipe
150,mewtwo,psychic,scale-shot
150,mewtwo,psychic,dual-wingbeat
150,mewtwo,psychic,tera-blast
150,mewtwo,psychic,ice-spinner
150,mewtwo,psychic,snowscape
150,mewtwo,psychic,chilling-water
150,mewtwo,psychic,pound
150,mewtwo,psychic,mega-punch
150,mewtwo,psychic,pay-day
150,mewtwo,psychic,fire-punch
150,mewtwo,psychic,ice-punch
150,mewtwo,psychic,thunder-punch
150,mewtwo,psychic,razor-wind
150,mewtwo,psychic,swords-dance
150,mewtwo,psychic,cut
150,mewtwo,psychic,whirlwind
150,mewtwo,psychic,fly
150,mewtwo,psychic,bind
150,mewtwo,psychic,mega-kick
150,mewtwo,psychic,headbutt
150,mewtwo,psychic,horn-drill
150,mewtwo,psychic,body-slam
150,mewtwo,psychic,take-down
150,mewtwo,psychic,double-edge
150,mewtwo,psychic,pin-missile
150,mewtwo,psychic,roar
150,mewtwo,psychic,flamethrower
150,mewtwo,psychic,water-gun
150,mewtwo,psychic,hydro-pump
150,mewtwo,psychic,surf
150,mewtwo,psychic,ice-beam
150,mewtwo,psychic,blizzard
150,mewtwo,psychic,psybeam
150,mewtwo,psychic,bubble-beam
150,mewtwo,psychic,hyper-beam
150,mewtwo,psychic,submission
150,mewtwo,psychic,low-kick
150,mewtwo,psychic,counter
150,mewtwo,psychic,seismic-toss
150,mewtwo,psychic,strength
150,mewtwo,psychic,mega-drain
150,mewtwo,psychic,solar-beam
150,mewtwo,psychic,string-shot
150,mewtwo,psychic,dragon-rage
150,mewtwo,psychic,fire-spin
150,mewtwo,psychic,thunderbolt
150,mewtwo,psychic,thunder-wave
150,mewtwo,psychic,thunder
150,mewtwo,psychic,earthquake
150,mewtwo,psychic,fissure
150,mewtwo,psychic,dig
150,mewtwo,psychic,toxic
150,mewtwo,psychic,confusion
150,mewtwo,psychic,psychic
150,mewtwo,psychic,hypnosis
150,mewtwo,psychic,agility
150,mewtwo,psychic,rage
150,mewtwo,psychic,teleport
150,mewtwo,psychic,night-shade
150,mewtwo,psychic,mimic
150,mewtwo,psychic,screech
150,mewtwo,psychic,double-team
150,mewtwo,psychic,confuse-ray
150,mewtwo,psychic,defense-curl
150,mewtwo,psychic,barrier
150,mewtwo,psychic,light-screen
150,mewtwo,psychic,haze
150,mewtwo,psychic,reflect
150,mewtwo,psychic,focus-energy
150,mewtwo,psychic,bide
150,mewtwo,psychic,metronome
150,mewtwo,psychic,self-destruct
150,mewtwo,psychic,egg-bomb
150,mewtwo,psychic,fire-blast
150,mewtwo,psychic,waterfall
150,mewtwo,psychic,swift
150,mewtwo,psychic,skull-bash
150,mewtwo,psychic,amnesia
150,mewtwo,psychic,soft-boiled
150,mewtwo,psychic,dream-eater
150,mewtwo,psychic,leech-life
150,mewtwo,psychic,sky-attack
150,mewtwo,psychic,transform
150,mewtwo,psychic,flash
150,mewtwo,psychic,psywave
150,mewtwo,psychic,explosion
150,mewtwo,psychic,rest
150,mewtwo,psychic,rock-slide
150,mewtwo,psychic,tri-attack
150,mewtwo,psychic,super-fang
150,mewtwo,psychic,substitute
150,mewtwo,psychic,thief
150,mewtwo,psychic,nightmare
150,mewtwo,psychic,snore
150,mewtwo,psychic,curse
150,mewtwo,psychic,reversal
150,mewtwo,psychic,spite
150,mewtwo,psychic,protect
150,mewtwo,psychic,scary-face
150,mewtwo,psychic,feint-attack
150,mewtwo,psychic,sludge-bomb
150,mewtwo,psychic,mud-slap
150,mewtwo,psychic,spikes
150,mewtwo,psychic,zap-cannon
150,mewtwo,psychic,icy-wind
150,mewtwo,psychic,detect
150,mewtwo,psychic,outrage
150,mewtwo,psychic,sandstorm
150,mewtwo,psychic,giga-drain
150,mewtwo,psychic,endure
150,mewtwo,psychic,charm
150,mewtwo,psychic,rollout
150,mewtwo,psychic,false-swipe
150,mewtwo,psychic,swagger
150,mewtwo,psychic,fury-cutter
150,mewtwo,psychic,steel-wing
150,mewtwo,psychic,attract
150,mewtwo,psychic,sleep-talk
150,mewtwo,psychic,heal-bell
150,mewtwo,psychic,return
150,mewtwo,psychic,frustration
150,mewtwo,psychic,safeguard
150,mewtwo,psychic,pain-split
150,mewtwo,psychic,dynamic-punch
150,mewtwo,psychic,megahorn
150,mewtwo,psychic,dragon-breath
150,mewtwo,psychic,baton-pass
150,mewtwo,psychic,encore
150,mewtwo,psychic,sweet-scent
150,mewtwo,psychic,iron-tail
150,mewtwo,psychic,metal-claw
150,mewtwo,psychic,synthesis
150,mewtwo,psychic,hidden-power
150,mewtwo,psychic,twister
150,mewtwo,psychic,rain-dance
150,mewtwo,psychic,sunny-day
150,mewtwo,psychic,crunch
150,mewtwo,psychic,psych-up
150,mewtwo,psychic,ancient-power
150,mewtwo,psychic,shadow-ball
150,mewtwo,psychic,future-sight
150,mewtwo,psychic,rock-smash
150,mewtwo,psychic,whirlpool
150,mewtwo,psychic,beat-up
150,mewtwo,psychic,fake-out
150,mewtwo,psychic,uproar
150,mewtwo,psychic,heat-wave
150,mewtwo,psychic,hail
150,mewtwo,psychic,torment
150,mewtwo,psychic,will-o-wisp
150,mewtwo,psychic,facade
150,mewtwo,psychic,focus-punch
150,mewtwo,psychic,nature-power
150,mewtwo,psychic,charge
150,mewtwo,psychic,taunt
150,mewtwo,psychic,helping-hand
150,mewtwo,psychic,trick
150,mewtwo,psychic,role-play
150,mewtwo,psychic,superpower
150,mewtwo,psychic,magic-coat
150,mewtwo,psychic,recycle
150,mewtwo,psychic,revenge
150,mewtwo,psychic,brick-break
150,mewtwo,psychic,knock-off
150,mewtwo,psychic,endeavor
150,mewtwo,psychic,skill-swap
150,mewtwo,psychic,imprison
150,mewtwo,psychic,snatch
150,mewtwo,psychic,secret-power
150,mewtwo,psychic,dive
150,mewtwo,psychic,blaze-kick
150,mewtwo,psychic,hyper-voice
150,mewtwo,psychic,blast-burn
150,mewtwo,psychic,hydro-cannon
150,mewtwo,psychic,weather-ball
150,mewtwo,psychic,fake-tears
150,mewtwo,psychic,air-cutter
150,mewtwo,psychic,overheat
150,mewtwo,psychic,rock-tomb
150,mewtwo,psychic,silver-wind
150,mewtwo,psychic,cosmic-power
150,mewtwo,psychic,signal-beam
150,mewtwo,psychic,sand-tomb
150,mewtwo,psychic,muddy-water
150,mewtwo,psychic,bullet-seed
150,mewtwo,psychic,aerial-ace
150,mewtwo,psychic,icicle-spear
150,mewtwo,psychic,iron-defense
150,mewtwo,psychic,block
150,mewtwo,psychic,dragon-claw
150,mewtwo,psychic,frenzy-plant
150,mewtwo,psychic,bulk-up
150,mewtwo,psychic,bounce
150,mewtwo,psychic,mud-shot
150,mewtwo,psychic,poison-tail
150,mewtwo,psychic,covet
150,mewtwo,psychic,magical-leaf
150,mewtwo,psychic,calm-mind
150,mewtwo,psychic,leaf-blade
150,mewtwo,psychic,dragon-dance
150,mewtwo,psychic,rock-blast
150,mewtwo,psychic,shock-wave
150,mewtwo,psychic,water-pulse
150,mewtwo,psychic,roost
150,mewtwo,psychic,gravity
150,mewtwo,psychic,gyro-ball
150,mewtwo,psychic,brine
150,mewtwo,psychic,natural-gift
150,mewtwo,psychic,pluck
150,mewtwo,psychic,tailwind
150,mewtwo,psychic,u-turn
150,mewtwo,psychic,close-combat
150,mewtwo,psychic,payback
150,mewtwo,psychic,assurance
150,mewtwo,psychic,embargo
150,mewtwo,psychic,fling
150,mewtwo,psychic,gastro-acid
150,mewtwo,psychic,me-first
150,mewtwo,psychic,power-swap
150,mewtwo,psychic,guard-swap
150,mewtwo,psychic,last-resort
150,mewtwo,psychic,worry-seed
150,mewtwo,psychic,sucker-punch
150,mewtwo,psychic,toxic-spikes
150,mewtwo,psychic,magnet-rise
150,mewtwo,psychic,flare-blitz
150,mewtwo,psychic,aura-sphere
150,mewtwo,psychic,rock-polish
150,mewtwo,psychic,poison-jab
150,mewtwo,psychic,dark-pulse
150,mewtwo,psychic,aqua-tail
150,mewtwo,psychic,seed-bomb
150,mewtwo,psychic,air-slash
150,mewtwo,psychic,x-scissor
150,mewtwo,psychic,bug-buzz
150,mewtwo,psychic,dragon-pulse
150,mewtwo,psychic,power-gem
150,mewtwo,psychic,drain-punch
150,mewtwo,psychic,vacuum-wave
150,mewtwo,psychic,focus-blast
150,mewtwo,psychic,energy-ball
150,mewtwo,psychic,brave-bird
150,mewtwo,psychic,earth-power
150,mewtwo,psychic,giga-impact
150,mewtwo,psychic,nasty-plot
150,mewtwo,psychic,avalanche
150,mewtwo,psychic,shadow-claw
150,mewtwo,psychic,thunder-fang
150,mewtwo,psychic,ice-fang
150,mewtwo,psychic,fire-fang
150,mewtwo,psychic,psycho-cut
150,mewtwo,psychic,zen-headbutt
150,mewtwo,psychic,flash-cannon
150,mewtwo,psychic,rock-climb
150,mewtwo,psychic,defog
150,mewtwo,psychic,trick-room
150,mewtwo,psychic,draco-meteor
150,mewtwo,psychic,leaf-storm
150,mewtwo,psychic,power-whip
150,mewtwo,psychic,cross-poison
150,mewtwo,psychic,gunk-shot
150,mewtwo,psychic,iron-head
150,mewtwo,psychic,stone-edge
150,mewtwo,psychic,captivate
150,mewtwo,psychic,stealth-rock
150,mewtwo,psychic,grass-knot
150,mewtwo,psychic,bug-bite
150,mewtwo,psychic,charge-beam
150,mewtwo,psychic,ominous-wind
150,mewtwo,psychic,hone-claws
150,mewtwo,psychic,wonder-room
150,mewtwo,psychic,psyshock
150,mewtwo,psychic,venoshock
150,mewtwo,psychic,telekinesis
150,mewtwo,psychic,magic-room
150,mewtwo,psychic,smack-down
150,mewtwo,psychic,sludge-wave
150,mewtwo,psychic,heavy-slam
150,mewtwo,psychic,electro-ball
150,mewtwo,psychic,flame-charge
150,mewtwo,psychic,low-sweep
150,mewtwo,psychic,acid-spray
150,mewtwo,psychic,foul-play
150,mewtwo,psychic,after-you
150,mewtwo,psychic,round
150,mewtwo,psychic,echoed-voice
150,mewtwo,psychic,stored-power
150,mewtwo,psychic,ally-switch
150,mewtwo,psychic,scald
150,mewtwo,psychic,hex
150,mewtwo,psychic,sky-drop
150,mewtwo,psychic,incinerate
150,mewtwo,psychic,quash
150,mewtwo,psychic,acrobatics
150,mewtwo,psychic,reflect-type
150,mewtwo,psychic,retaliate
150,mewtwo,psychic,water-pledge
150,mewtwo,psychic,fire-pledge
150,mewtwo,psychic,grass-pledge
150,mewtwo,psychic,volt-switch
150,mewtwo,psychic,struggle-bug
150,mewtwo,psychic,bulldoze
150,mewtwo,psychic,frost-breath
150,mewtwo,psychic,dragon-tail
150,mewtwo,psychic,work-up
150,mewtwo,psychic,electroweb
150,mewtwo,psychic,wild-charge
150,mewtwo,psychic,drill-run
150,mewtwo,psychic,dual-chop
150,mewtwo,psychic,razor-shell
150,mewtwo,psychic,heat-crash
150,mewtwo,psychic,tail-slap
150,mewtwo,psychic,hurricane
150,mewtwo,psychic,snarl
150,mewtwo,psychic,phantom-force
150,mewtwo,psychic,disarming-voice
150,mewtwo,psychic,draining-kiss
150,mewtwo,psychic,grassy-terrain
150,mewtwo,psychic,misty-terrain
150,mewtwo,psychic,play-rough
150,mewtwo,psychic,confide
150,mewtwo,psychic,mystical-fire
150,mewtwo,psychic,eerie-impulse
150,mewtwo,psychic,venom-drench
150,mewtwo,psychic,electric-terrain
150,mewtwo,psychic,dazzling-gleam
150,mewtwo,psychic,infestation
150,mewtwo,psychic,power-up-punch
150,mewtwo,psychic,darkest-lariat
